Dólar compra,Dólar venta,Dólar eBROU compra,Dólar eBROU venta,Euro compra,Euro venta,Peso Argentino compra,Peso Argentino venta,Real compra,Real venta,fecha
19.3,19.9,NA,NA,26.65,28.85,4.5,5.5,10,11.5,2010-01-25
19.3,19.9,NA,NA,26.6,28.75,4.5,5.5,10,11.5,2010-01-26
19.3,19.9,NA,NA,26.45,28.65,4.5,5.5,10,11.5,2010-01-27
19.3,19.9,NA,NA,26.35,28.55,4.5,5.5,10,11.5,2010-01-28
19.3,19.9,NA,NA,26.2,28.35,4.5,5.5,10,11.5,2010-01-29
19.3,19.9,NA,NA,26.2,28.35,4.5,5.5,10,11.5,2010-01-30
19.3,19.9,NA,NA,26.2,28.35,4.5,5.5,10,11.5,2010-01-31
19.3,19.9,NA,NA,26.25,28.4,4.5,5.5,10,11.5,2010-02-01
19.25,19.85,NA,NA,26.25,28.4,4.5,5.5,10,11.5,2010-02-02
19.25,19.85,NA,NA,26.25,28.4,4.5,5.5,10,11.5,2010-02-03
19.25,19.85,NA,NA,25.95,28.1,4.5,5.5,10,11.5,2010-02-04
19.55,20.15,NA,NA,26.15,28.3,4.5,5.5,10,11.5,2010-02-05
19.55,20.15,NA,NA,26.15,28.3,4.5,5.5,10,11.5,2010-02-06
19.55,20.15,NA,NA,26.15,28.3,4.5,5.5,10,11.5,2010-02-07
19.55,20.15,NA,NA,26.15,28.3,4.5,5.5,10,11.5,2010-02-08
19.5,20.1,NA,NA,26.2,28.35,4.5,5.5,10,11.5,2010-02-09
19.4,20,NA,NA,26,28.15,4.4,5.4,9.5,11,2010-02-10
19.45,20.05,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-11
19.6,20.2,NA,NA,26.1,28.25,4.4,5.4,9.5,11,2010-02-12
19.6,20.2,NA,NA,26.1,28.25,4.4,5.4,9.5,11,2010-02-13
19.6,20.2,NA,NA,26.1,28.25,4.4,5.4,9.5,11,2010-02-14
19.6,20.2,NA,NA,26.1,28.25,4.4,5.4,9.5,11,2010-02-15
19.6,20.2,NA,NA,26.1,28.25,4.4,5.4,9.5,11,2010-02-16
19.55,20.15,NA,NA,26,28.15,4.4,5.4,9.5,11,2010-02-17
19.55,20.15,NA,NA,25.95,28.1,4.4,5.4,9.5,11,2010-02-18
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-19
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-20
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-21
19.5,20.1,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-22
19.45,20.05,NA,NA,25.65,27.8,4.4,5.4,9.5,11,2010-02-23
19.45,20.05,NA,NA,25.75,27.9,4.4,5.4,9.5,11,2010-02-24
19.55,20.15,NA,NA,25.8,27.95,4.4,5.4,9.5,11,2010-02-25
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-26
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-27
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-02-28
19.55,20.15,NA,NA,25.9,28.05,4.4,5.4,9.5,11,2010-03-01
19.45,20.05,NA,NA,25.75,27.85,4.4,5.4,9.5,11,2010-03-02
19.35,19.95,NA,NA,25.9,28.05,4.4,5.4,9.8,11.3,2010-03-03
19.4,20,NA,NA,25.7,27.85,4.4,5.4,9.8,11.3,2010-03-04
19.4,20,NA,NA,25.7,27.85,4.4,5.4,9.8,11.3,2010-03-05
19.4,20,NA,NA,25.7,27.85,4.4,5.4,9.8,11.3,2010-03-06
19.4,20,NA,NA,25.7,27.85,4.4,5.4,9.8,11.3,2010-03-07
19.4,20,NA,NA,25.9,28.05,4.4,5.4,9.8,11.3,2010-03-08
19.35,19.95,NA,NA,25.65,27.8,4.4,5.4,9.8,11.3,2010-03-09
19.3,19.9,NA,NA,25.65,27.8,4.4,5.4,9.8,11.3,2010-03-10
19.3,19.9,NA,NA,25.75,27.9,4.4,5.4,9.8,11.3,2010-03-11
19.25,19.85,NA,NA,25.85,28,4.4,5.4,9.8,11.3,2010-03-12
19.25,19.85,NA,NA,25.85,28,4.4,5.4,9.8,11.3,2010-03-13
19.25,19.85,NA,NA,25.85,28,4.4,5.4,9.8,11.3,2010-03-14
19.25,19.85,NA,NA,25.7,27.85,4.4,5.4,9.8,11.3,2010-03-15
19.2,19.8,NA,NA,25.8,27.95,4.4,5.4,9.8,11.3,2010-03-16
19.25,19.85,NA,NA,25.85,28,4.4,5.4,9.8,11.3,2010-03-17
19.3,19.9,NA,NA,25.65,27.8,4.4,5.4,9.8,11.3,2010-03-18
19.35,19.95,NA,NA,25.55,27.7,4.4,5.4,9.8,11.3,2010-03-19
19.35,19.95,NA,NA,25.55,27.7,4.4,5.4,9.8,11.3,2010-03-20
19.35,19.95,NA,NA,25.55,27.7,4.4,5.4,9.8,11.3,2010-03-21
19.35,19.95,NA,NA,25.6,27.75,4.4,5.4,9.8,11.3,2010-03-22
19.3,19.9,NA,NA,25.45,27.55,4.4,5.4,9.8,11.3,2010-03-23
19.25,19.85,NA,NA,25.1,27.2,4.4,5.4,9.8,11.3,2010-03-24
19.25,19.85,NA,NA,25,27.1,4.4,5.4,9.8,11.3,2010-03-25
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-26
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-27
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-28
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-29
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-30
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-03-31
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-04-01
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-04-02
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-04-03
19.25,19.85,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-04-04
19.05,19.65,NA,NA,25.05,27.15,4.4,5.4,9.8,11.3,2010-04-05
18.95,19.55,NA,NA,24.75,26.85,4.4,5.4,9.8,11.3,2010-04-06
19,19.6,NA,NA,24.75,26.85,4.4,5.4,9.8,11.3,2010-04-07
19.05,19.65,NA,NA,24.8,26.9,4.4,5.4,9.8,11.3,2010-04-08
19.05,19.65,NA,NA,24.8,26.9,4.4,5.4,9.8,11.3,2010-04-09
19.05,19.65,NA,NA,24.8,26.9,4.4,5.4,9.8,11.3,2010-04-10
19.05,19.65,NA,NA,24.8,26.9,4.4,5.4,9.8,11.3,2010-04-11
18.95,19.55,NA,NA,25.15,27.25,4.4,5.4,9.8,11.3,2010-04-12
19.1,19.7,NA,NA,25.2,27.3,4.4,5.4,9.8,11.3,2010-04-13
19.1,19.7,NA,NA,25.45,27.55,4.4,5.4,9.8,11.3,2010-04-14
19.1,19.7,NA,NA,25.25,27.35,4.4,5.4,9.8,11.3,2010-04-15
19.1,19.7,NA,NA,25.15,27.3,4.4,5.4,9.8,11.3,2010-04-16
19.1,19.7,NA,NA,25.15,27.3,4.4,5.4,9.8,11.3,2010-04-17
19.1,19.7,NA,NA,25.15,27.3,4.4,5.4,9.8,11.3,2010-04-18
19.1,19.7,NA,NA,25.15,27.3,4.4,5.4,9.8,11.3,2010-04-19
19.1,19.7,NA,NA,25.05,27.15,4.4,5.4,9.8,11.3,2010-04-20
19.1,19.7,NA,NA,24.9,27,4.4,5.4,9.8,11.3,2010-04-21
19.1,19.7,NA,NA,24.75,26.85,4.4,5.4,9.8,11.3,2010-04-22
19.1,19.7,NA,NA,24.9,27,4.4,5.4,9.8,11.3,2010-04-23
19.1,19.7,NA,NA,24.9,27,4.4,5.4,9.8,11.3,2010-04-24
19.1,19.7,NA,NA,24.9,27,4.4,5.4,9.8,11.3,2010-04-25
19,19.6,NA,NA,24.75,26.85,4.4,5.4,9.8,11.3,2010-04-26
19,19.6,NA,NA,24.6,26.65,4.4,5.4,9.8,11.3,2010-04-27
19,19.6,NA,NA,24.35,26.45,4.4,5.4,9.8,11.3,2010-04-28
19,19.6,NA,NA,24.55,26.65,4.4,5.4,9.8,11.3,2010-04-29
18.95,19.55,NA,NA,24.5,26.55,4.4,5.4,9.8,11.3,2010-04-30
18.95,19.55,NA,NA,24.5,26.55,4.4,5.4,9.8,11.3,2010-05-01
18.95,19.55,NA,NA,24.5,26.55,4.4,5.4,9.8,11.3,2010-05-02
18.85,19.45,NA,NA,24.3,26.35,4.4,5.4,9.8,11.3,2010-05-03
18.85,19.45,NA,NA,23.95,26,4.4,5.4,9.8,11.3,2010-05-04
19.1,19.7,NA,NA,23.9,25.95,4.4,5.4,9.8,11.3,2010-05-05
19.3,19.9,NA,NA,23.85,25.9,4.4,5.4,9.8,11.3,2010-05-06
19.1,19.7,NA,NA,23.7,25.75,4.4,5.4,9.8,11.3,2010-05-07
19.1,19.7,NA,NA,23.7,25.75,4.4,5.4,9.8,11.3,2010-05-08
19.1,19.7,NA,NA,23.7,25.75,4.4,5.4,9.8,11.3,2010-05-09
19.1,19.7,NA,NA,23.7,25.75,4.4,5.4,9.8,11.3,2010-05-10
18.75,19.35,NA,NA,23.2,25.2,4.4,5.4,9.8,11.3,2010-05-11
18.75,19.35,NA,NA,23.15,25.15,4.4,5.4,9.8,11.3,2010-05-12
18.8,19.4,NA,NA,23.05,25.05,4.4,5.4,9.8,11.3,2010-05-13
18.9,19.5,NA,NA,22.85,24.8,4.4,5.4,9.8,11.3,2010-05-14
18.9,19.5,NA,NA,22.85,24.8,4.4,5.4,9.8,11.3,2010-05-15
18.9,19.5,NA,NA,22.85,24.8,4.4,5.4,9.8,11.3,2010-05-16
18.9,19.5,NA,NA,22.85,24.8,4.4,5.4,9.8,11.3,2010-05-17
18.9,19.5,NA,NA,22.45,24.4,4.4,5.4,9.8,11.3,2010-05-18
18.9,19.5,NA,NA,22.65,24.65,4.4,5.4,9.8,11.3,2010-05-19
19,19.6,NA,NA,22.9,24.9,4.4,5.4,9.8,11.3,2010-05-20
19,19.6,NA,NA,23.15,25.15,4.4,5.4,9.8,11.3,2010-05-21
19,19.6,NA,NA,23.15,25.15,4.4,5.4,9.8,11.3,2010-05-22
19,19.6,NA,NA,23.15,25.15,4.4,5.4,9.8,11.3,2010-05-23
19,19.6,NA,NA,23,25,4.4,5.4,9.8,11.3,2010-05-24
19.1,19.7,NA,NA,22.8,24.8,4.4,5.4,9.8,11.3,2010-05-25
19,19.5,NA,NA,22.55,24.4,4.4,5.4,9.5,11,2010-05-26
18.9,19.4,NA,NA,22.75,24.65,4.4,5.4,9.5,11,2010-05-27
18.9,19.4,NA,NA,22.75,24.65,4.4,5.4,9.5,11,2010-05-28
18.9,19.4,NA,NA,22.75,24.65,4.4,5.4,9.5,11,2010-05-29
18.9,19.4,NA,NA,22.75,24.65,4.4,5.4,9.5,11,2010-05-30
18.9,19.4,NA,NA,22.6,24.5,4.4,5.4,9.5,11,2010-05-31
18.9,19.4,NA,NA,22.6,24.45,4.4,5.4,9.5,11,2010-06-01
18.95,19.45,NA,NA,22.55,24.4,4.4,5.4,9.5,11,2010-06-02
19,19.5,NA,NA,22.55,24.4,4.4,5.4,9.5,11,2010-06-03
19.15,19.65,NA,NA,22.45,24.3,4.4,5.4,9.5,11,2010-06-04
19.15,19.65,NA,NA,22.45,24.3,4.4,5.4,9.5,11,2010-06-05
19.15,19.65,NA,NA,22.45,24.3,4.4,5.4,9.5,11,2010-06-06
19.55,20.1,NA,NA,22.75,24.7,4.4,5.4,9.5,11,2010-06-07
19.8,20.35,NA,NA,23,24.95,4.4,5.4,9.5,11,2010-06-08
19.8,20.35,NA,NA,23,24.95,4.4,5.4,9.5,11,2010-06-09
19.85,20.4,NA,NA,23.4,25.35,4.4,5.4,9.5,11,2010-06-10
20.3,20.95,NA,NA,23.9,26,4.4,5.4,10.5,12,2010-06-11
20.3,20.95,NA,NA,23.9,26,4.4,5.4,10.5,12,2010-06-12
20.3,20.95,NA,NA,23.9,26,4.4,5.4,10.5,12,2010-06-13
20.35,20.85,NA,NA,24.3,26.2,4.8,5.8,10.5,12,2010-06-14
20.5,21.5,NA,NA,24.65,27.25,4.8,5.8,10.5,12,2010-06-15
20.7,21.6,NA,NA,24.85,27.3,4.8,5.8,10.5,12,2010-06-16
20.6,21.4,NA,NA,24.85,27.2,4.8,5.8,10.5,12,2010-06-17
20.4,21.1,NA,NA,24.6,26.8,4.8,5.8,10.5,12,2010-06-18
20.4,21.1,NA,NA,24.6,26.8,4.8,5.8,10.5,12,2010-06-19
20.4,21.1,NA,NA,24.6,26.8,4.8,5.8,10.5,12,2010-06-20
20.6,21.2,NA,NA,24.75,26.85,4.8,5.8,10.5,12,2010-06-21
20.65,21.25,NA,NA,24.7,26.8,4.8,5.8,10.5,12,2010-06-22
20.65,21.25,NA,NA,24.8,26.9,4.8,5.8,10.5,12,2010-06-23
20.65,21.25,NA,NA,24.9,27,4.8,5.8,10.5,12,2010-06-24
20.6,21.2,NA,NA,24.9,27,4.8,5.8,10.5,12,2010-06-25
20.6,21.2,NA,NA,24.9,27,4.8,5.8,10.5,12,2010-06-26
20.6,21.2,NA,NA,24.9,27,4.8,5.8,10.5,12,2010-06-27
20.7,21.3,NA,NA,24.8,26.9,4.8,5.8,10.5,12,2010-06-28
20.75,21.35,NA,NA,24.65,26.75,4.8,5.8,10.5,12,2010-06-29
20.8,21.3,NA,NA,24.85,26.8,4.8,5.8,10.5,12,2010-06-30
20.95,21.45,NA,NA,25.5,27.5,4.8,5.8,10.5,12,2010-07-01
20.95,21.45,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-07-02
20.95,21.45,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-07-03
20.95,21.45,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-07-04
21,21.5,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-07-05
21.05,21.55,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-07-06
20.9,21.4,NA,NA,25.75,27.8,4.8,5.8,10.5,12,2010-07-07
20.85,21.354,NA,NA,25.75,27.8,4.8,5.8,10.5,12,2010-07-08
20.8,21.3,NA,NA,25.65,27.65,4.8,5.8,10.5,12,2010-07-09
20.8,21.3,NA,NA,25.65,27.65,4.8,5.8,10.5,12,2010-07-10
20.8,21.3,NA,NA,25.65,27.65,4.8,5.8,10.5,12,2010-07-11
20.8,21.3,NA,NA,25.65,27.65,4.8,5.8,10.5,12,2010-07-12
20.7,21.2,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-07-13
20.6,21.1,NA,NA,25.6,27.6,4.8,5.8,10.5,12,2010-07-14
20.7,21.2,NA,NA,26.05,28.05,4.8,5.8,10.5,12,2010-07-15
20.8,21.3,NA,NA,26.2,28.25,4.8,5.8,10.5,12,2010-07-16
20.8,21.3,NA,NA,26.2,28.25,4.8,5.8,10.5,12,2010-07-17
20.8,21.3,NA,NA,26.2,28.25,4.8,5.8,10.5,12,2010-07-18
21,21.5,NA,NA,26.55,28.6,4.8,5.8,10.5,12,2010-07-19
21,21.5,NA,NA,26.4,28.45,4.8,5.8,10.5,12,2010-07-20
20.9,21.4,NA,NA,26,28.05,4.8,5.8,10.5,12,2010-07-21
20.7,21.2,NA,NA,26.05,28.05,4.8,5.8,10.5,12,2010-07-22
20.7,21.2,NA,NA,26,28.05,4.8,5.8,10.5,12,2010-07-23
20.7,21.2,NA,NA,26,28.05,4.8,5.8,10.5,12,2010-07-24
20.7,21.2,NA,NA,26,28.05,4.8,5.8,10.5,12,2010-07-25
20.8,21.3,NA,NA,26.35,28.4,4.8,5.8,10.5,12,2010-07-26
20.85,21.35,NA,NA,26.4,28.4,4.8,5.8,10.5,12,2010-07-27
20.65,21.15,NA,NA,26.2,28.25,4.8,5.8,10.5,12,2010-07-28
20.6,21.1,NA,NA,26.3,28.3,4.8,5.8,10.5,12,2010-07-29
20.6,21.1,NA,NA,26.3,28.3,4.8,5.8,10.5,12,2010-07-30
20.6,21.1,NA,NA,26.3,28.3,4.8,5.8,10.5,12,2010-07-31
20.6,21.1,NA,NA,26.3,28.3,4.8,5.8,10.5,12,2010-08-01
20.55,21.05,NA,NA,26.45,28.5,4.8,5.8,10.5,12,2010-08-02
20.55,21.05,NA,NA,26.55,28.6,4.8,5.8,10.5,12,2010-08-03
20.5,21,NA,NA,26.35,28.4,4.8,5.8,10.5,12,2010-08-04
20.45,20.95,NA,NA,26.25,28.3,4.8,5.8,10.5,12,2010-08-05
20.45,20.95,NA,NA,26.5,28.55,4.8,5.8,10.5,12,2010-08-06
20.45,20.95,NA,NA,26.5,28.55,4.8,5.8,10.5,12,2010-08-07
20.45,20.95,NA,NA,26.5,28.55,4.8,5.8,10.5,12,2010-08-08
20.65,21.15,NA,NA,26.65,28.7,4.8,5.8,10.5,12,2010-08-09
20.55,21.05,NA,NA,26.45,28.5,4.8,5.8,10.5,12,2010-08-10
20.55,21.05,NA,NA,25.85,27.9,4.8,5.8,10.5,12,2010-08-11
20.6,21.1,NA,NA,25.9,27.95,4.8,5.8,10.5,12,2010-08-12
20.65,21.15,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-08-13
20.65,21.15,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-08-14
20.65,21.15,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-08-15
20.65,21.15,NA,NA,25.85,27.9,4.8,5.8,10.5,12,2010-08-16
20.6,21.1,NA,NA,25.9,27.9,4.8,5.8,10.5,12,2010-08-17
20.6,21.1,NA,NA,25.85,27.9,4.8,5.8,10.5,12,2010-08-18
20.65,21.15,NA,NA,25.85,27.9,4.8,5.8,10.5,12,2010-08-19
20.7,21.2,NA,NA,25.65,27.7,4.8,5.8,10.5,12,2010-08-20
20.7,21.2,NA,NA,25.65,27.7,4.8,5.8,10.5,12,2010-08-21
20.7,21.2,NA,NA,25.65,27.7,4.8,5.8,10.5,12,2010-08-22
20.65,21.15,NA,NA,25.55,27.55,4.8,5.8,10.5,12,2010-08-23
20.6,21.1,NA,NA,25.45,27.45,4.8,5.8,10.5,12,2010-08-24
20.6,21.1,NA,NA,25.45,27.45,4.8,5.8,10.5,12,2010-08-25
20.6,21.1,NA,NA,25.5,27.5,4.8,5.8,10.5,12,2010-08-26
20.65,21.15,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-08-27
20.65,21.15,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-08-28
20.65,21.15,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-08-29
20.65,21.15,NA,NA,25.55,27.55,4.8,5.8,10.5,12,2010-08-30
20.6,21.1,NA,NA,25.55,27.55,4.8,5.8,10.5,12,2010-08-31
20.5,21,NA,NA,25.6,27.6,4.8,5.8,10.5,12,2010-09-01
20.55,21.05,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-09-02
20.45,20.95,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-09-03
20.45,20.95,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-09-04
20.45,20.95,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-09-05
20.45,20.95,NA,NA,25.7,27.7,4.8,5.8,10.5,12,2010-09-06
20.5,21,NA,NA,25.4,27.4,4.8,5.8,10.5,12,2010-09-07
20.5,21,NA,NA,25.45,27.45,4.8,5.8,10.5,12,2010-09-08
20.5,21,NA,NA,25.4,27.4,4.8,5.8,10.5,12,2010-09-09
20.45,20.95,NA,NA,25.35,27.35,4.8,5.8,10.5,12,2010-09-10
20.45,20.95,NA,NA,25.35,27.35,4.8,5.8,10.5,12,2010-09-11
20.45,20.95,NA,NA,25.35,27.35,4.8,5.8,10.5,12,2010-09-12
20.35,20.85,NA,NA,25.67,27.68,4.8,5.8,10.5,12,2010-09-13
20.35,20.85,NA,NA,25.8,27.8,4.8,5.8,10.5,12,2010-09-14
20.35,20.85,NA,NA,25.85,27.85,4.8,5.8,10.5,12,2010-09-15
20.3,20.8,NA,NA,25.9,27.9,4.8,5.8,10.5,12,2010-09-16
20.25,20.75,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-09-17
20.25,20.75,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-09-18
20.25,20.75,NA,NA,25.75,27.75,4.8,5.8,10.5,12,2010-09-19
20.35,20.85,NA,NA,25.95,27.95,4.8,5.8,10.5,12,2010-09-20
20.3,20.8,NA,NA,26.25,28.3,4.8,5.8,10.5,12,2010-09-21
20.2,20.7,NA,NA,26.4,28.45,4.8,5.8,10.5,12,2010-09-22
20.1,20.6,NA,NA,26.15,28.2,4.7,5.7,10.5,12,2010-09-23
20,20.5,NA,NA,26.3,28.35,4.7,5.7,10.5,12,2010-09-24
20,20.5,NA,NA,26.3,28.35,4.7,5.7,10.5,12,2010-09-25
20,20.5,NA,NA,26.3,28.35,4.7,5.7,10.5,12,2010-09-26
20.05,20.55,NA,NA,26.4,28.45,4.7,5.7,10.5,12,2010-09-27
20.05,20.55,NA,NA,26.6,28.65,4.7,5.7,10.5,12,2010-09-28
20.05,20.55,NA,NA,26.7,28.75,4.7,5.7,10.5,12,2010-09-29
20.05,20.55,NA,NA,26.7,28.75,4.7,5.7,10.5,12,2010-09-30
20.05,20.55,NA,NA,26.95,29,4.6,5.6,10.5,12,2010-10-01
20.05,20.55,NA,NA,26.95,29,4.6,5.6,10.5,12,2010-10-02
20.05,20.55,NA,NA,26.95,29,4.6,5.6,10.5,12,2010-10-03
20.05,20.55,NA,NA,26.8,28.85,4.6,5.6,10.5,12,2010-10-04
20.05,20.55,NA,NA,27.1,29.15,4.6,5.6,10.5,12,2010-10-05
20,20.5,NA,NA,27.25,29.3,4.6,5.6,10.8,12.3,2010-10-06
20,20.5,NA,NA,27.25,29.3,4.6,5.6,10.8,12.3,2010-10-07
19.95,20.45,NA,NA,27.15,29.25,4.6,5.6,10.8,12.3,2010-10-08
19.95,20.45,NA,NA,27.15,29.25,4.6,5.6,10.8,12.3,2010-10-09
19.95,20.45,NA,NA,27.15,29.25,4.6,5.6,10.8,12.3,2010-10-10
19.95,20.45,NA,NA,27.15,29.25,4.6,5.6,10.8,12.3,2010-10-11
19.9,20.4,NA,NA,26.95,29,4.6,5.6,10.8,12.3,2010-10-12
19.85,20.35,NA,NA,27,29.1,4.6,5.6,10.8,12.3,2010-10-13
19.95,20.55,NA,NA,27.4,29.6,4.6,5.6,10.8,12.3,2010-10-14
20.15,20.8,NA,NA,27.6,29.9,4.6,5.6,10.8,12.3,2010-10-15
20.15,20.8,NA,NA,27.6,29.9,4.6,5.6,10.8,12.3,2010-10-16
20.15,20.8,NA,NA,27.6,29.9,4.6,5.6,10.8,12.3,2010-10-17
20.1,20.7,NA,NA,27.4,29.65,4.6,5.6,10.8,12.3,2010-10-18
19.95,20.55,NA,NA,26.85,29.05,4.6,5.6,10.8,12.3,2010-10-19
19.9,20.5,NA,NA,27.15,29.35,4.6,5.6,10.8,12.3,2010-10-20
19.85,20.45,NA,NA,27.15,29.35,4.6,5.6,10.8,12.3,2010-10-21
19.9,20.5,NA,NA,27.05,29.25,4.6,5.6,10.8,12.3,2010-10-22
19.9,20.5,NA,NA,27.05,29.25,4.6,5.6,10.8,12.3,2010-10-23
19.9,20.5,NA,NA,27.05,29.25,4.6,5.6,10.8,12.3,2010-10-24
19.9,20.5,NA,NA,27.15,29.4,4.6,5.6,10.8,12.3,2010-10-25
19.9,20.5,NA,NA,26.95,29.2,4.6,5.6,10.8,12.3,2010-10-26
19.8,20.4,NA,NA,26.6,28.8,4.6,5.6,10.8,12.3,2010-10-27
19.75,20.35,NA,NA,26.8,29,4.6,5.6,10.8,12.3,2010-10-28
19.7,20.3,NA,NA,26.8,29,4.6,5.6,10.8,12.3,2010-10-29
19.7,20.3,NA,NA,26.8,29,4.6,5.6,10.8,12.3,2010-10-30
19.7,20.3,NA,NA,26.8,29,4.6,5.6,10.8,12.3,2010-10-31
19.7,20.3,NA,NA,26.75,28.95,4.6,5.6,10.8,12.3,2010-11-01
19.7,20.3,NA,NA,26.75,28.95,4.6,5.6,10.8,12.3,2010-11-02
19.7,20.25,NA,NA,27,29.15,4.6,5.6,10.8,12.3,2010-11-03
19.7,20.25,NA,NA,27.05,29.2,4.6,5.6,10.8,12.3,2010-11-04
19.6,20.15,NA,NA,26.95,29.1,4.6,5.6,10.8,12.3,2010-11-05
19.6,20.15,NA,NA,26.95,29.1,4.6,5.6,10.8,12.3,2010-11-06
19.6,20.15,NA,NA,26.95,29.1,4.6,5.6,10.8,12.3,2010-11-07
19.55,20.1,NA,NA,26.65,28.75,4.6,5.6,10.8,12.3,2010-11-08
19.55,20.1,NA,NA,26.6,28.7,4.6,5.6,10.8,12.3,2010-11-09
19.6,20.15,NA,NA,26.25,28.35,4.6,5.6,10.8,12.3,2010-11-10
19.5,20.05,NA,NA,25.95,28.05,4.6,5.6,10.8,12.3,2010-11-11
19.5,20.05,NA,NA,26.05,28.1,4.6,5.6,10.8,12.3,2010-11-12
19.5,20.05,NA,NA,26.05,28.1,4.6,5.6,10.8,12.3,2010-11-13
19.5,20.05,NA,NA,26.05,28.1,4.6,5.6,10.8,12.3,2010-11-14
19.55,20.1,NA,NA,25.95,28.05,4.6,5.6,10.8,12.3,2010-11-15
19.6,20.15,NA,NA,25.8,27.85,4.6,5.6,10.8,12.3,2010-11-16
19.75,20.3,NA,NA,26.05,28.15,4.6,5.6,10.8,12.3,2010-11-17
19.8,20.35,NA,NA,26.3,28.4,4.6,5.6,10.8,12.3,2010-11-18
19.85,20.4,NA,NA,26.45,28.55,4.6,5.6,10.8,12.3,2010-11-19
19.85,20.4,NA,NA,26.45,28.55,4.6,5.6,10.8,12.3,2010-11-20
19.85,20.4,NA,NA,26.45,28.55,4.6,5.6,10.8,12.3,2010-11-21
19.85,20.4,NA,NA,26.45,28.55,4.6,5.6,10.8,12.3,2010-11-22
19.75,20.3,NA,NA,26,28.05,4.6,5.6,10.8,12.3,2010-11-23
19.75,20.3,NA,NA,25.85,27.9,4.6,5.6,10.8,12.3,2010-11-24
19.7,20.25,NA,NA,25.65,27.75,4.6,5.6,10.8,12.3,2010-11-25
19.7,20.25,NA,NA,25.5,27.55,4.6,5.6,10.8,12.3,2010-11-26
19.7,20.25,NA,NA,25.5,27.55,4.6,5.6,10.8,12.3,2010-11-27
19.7,20.25,NA,NA,25.5,27.55,4.6,5.6,10.8,12.3,2010-11-28
19.7,20.25,NA,NA,25.15,27.2,4.6,5.6,10.8,12.3,2010-11-29
19.65,20.2,NA,NA,24.9,26.95,4.6,5.6,10.8,12.3,2010-11-30
19.6,20.15,NA,NA,25.05,27.1,4.6,5.6,10.8,12.3,2010-12-01
19.6,20.15,NA,NA,25.15,27.2,4.6,5.6,10.8,12.3,2010-12-02
19.65,20.2,NA,NA,25.65,27.7,4.6,5.6,10.8,12.3,2010-12-03
19.65,20.2,NA,NA,25.65,27.7,4.6,5.6,10.8,12.3,2010-12-04
19.65,20.2,NA,NA,25.65,27.7,4.6,5.6,10.8,12.3,2010-12-05
19.65,20.2,NA,NA,25.45,27.5,4.6,5.6,10.8,12.3,2010-12-06
19.65,20.2,NA,NA,25.65,27.75,4.6,5.6,10.8,12.3,2010-12-07
19.65,20.2,NA,NA,25.4,27.45,4.6,5.6,10.8,12.3,2010-12-08
19.65,20.2,NA,NA,25.4,27.45,4.6,5.6,10.8,12.3,2010-12-09
